action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,3335816,[],CHEMBL1166941,Inhibition of IL5-mediated proliferation of mouse Y16 cells by WST1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1c(-c2ccc(O)cc2)coc2cccc(OCC3CCCCC3)c12,,,CHEMBL1165948,Bioorg Med Chem,2010,"{'bei': '14.94', 'le': '0.28', 'lle': '0.12', 'sei': '8.78'}",CHEMBL1164199,,CHEMBL1164199,5.24,0,http://www.openphacts.org/units/Nanomolar,919720,=,1,1,=,,IC50,nM,,5800.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,5.8
,,3335817,[],CHEMBL1166941,Inhibition of IL5-mediated proliferation of mouse Y16 cells by WST1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COCOc1ccc(-c2coc3cccc(OCC4CCCCC4)c3c2=O)cc1,,,CHEMBL1165948,Bioorg Med Chem,2010,,CHEMBL1164200,,CHEMBL1164200,,0,http://www.openphacts.org/units/Nanomolar,919721,>,1,1,>,,IC50,nM,,30000.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,30.0
,,3335818,[],CHEMBL1166941,Inhibition of IL5-mediated proliferation of mouse Y16 cells by WST1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(-c2coc3cccc(OCC4CCCCC4)c3c2=O)cc1,,,CHEMBL1165948,Bioorg Med Chem,2010,,CHEMBL1165285,,CHEMBL1165285,,0,http://www.openphacts.org/units/Nanomolar,919722,>,1,1,>,,IC50,nM,,30000.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,30.0
,,3335819,[],CHEMBL1166941,Inhibition of IL5-mediated proliferation of mouse Y16 cells by WST1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(-c2coc3cccc(OCC4CCCCC4)c3c2=O)cc1OC,,,CHEMBL1165948,Bioorg Med Chem,2010,,CHEMBL1165286,,CHEMBL1165286,,0,http://www.openphacts.org/units/Nanomolar,919723,>,1,1,>,,IC50,nM,,30000.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,30.0
,,3335820,[],CHEMBL1166941,Inhibition of IL5-mediated proliferation of mouse Y16 cells by WST1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(-c2coc3cccc(OCC4CCCCC4)c3c2=O)c(OC)c1,,,CHEMBL1165948,Bioorg Med Chem,2010,,CHEMBL1165801,,CHEMBL1165801,,0,http://www.openphacts.org/units/Nanomolar,918561,>,1,1,>,,IC50,nM,,30000.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,30.0
,,3335821,[],CHEMBL1166941,Inhibition of IL5-mediated proliferation of mouse Y16 cells by WST1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(-c2coc3cccc(OCC4CCCCC4)c3c2=O)ccc1OCc1ccccc1,,,CHEMBL1165948,Bioorg Med Chem,2010,"{'bei': '10.11', 'le': '0.19', 'lle': '-2.25', 'sei': '8.22'}",CHEMBL1163986,,CHEMBL1163986,4.76,0,http://www.openphacts.org/units/Nanomolar,918562,=,1,1,=,,IC50,nM,,17400.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,17.4
,,3335822,[],CHEMBL1166941,Inhibition of IL5-mediated proliferation of mouse Y16 cells by WST1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(-c2coc3cccc(OCC4CCCCC4)c3c2=O)ccc1O,,,CHEMBL1165948,Bioorg Med Chem,2010,,CHEMBL1163987,,CHEMBL1163987,,0,http://www.openphacts.org/units/Nanomolar,918563,>,1,1,>,,IC50,nM,,30000.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,30.0
,,3335823,[],CHEMBL1166941,Inhibition of IL5-mediated proliferation of mouse Y16 cells by WST1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(-c2coc3cccc(OCC4CCCCC4)c3c2=O)c(OC)c1OC,,,CHEMBL1165948,Bioorg Med Chem,2010,"{'bei': '12.28', 'le': '0.23', 'lle': '-0.23', 'sei': '7.77'}",CHEMBL1163759,,CHEMBL1163759,5.21,0,http://www.openphacts.org/units/Nanomolar,918564,=,1,1,=,,IC50,nM,,6100.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,6.1
,,3335824,[],CHEMBL1166941,Inhibition of IL5-mediated proliferation of mouse Y16 cells by WST1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCc1ccc(-c2coc3cccc(OCC4CCCCC4)c3c2=O)cc1,,,CHEMBL1165948,Bioorg Med Chem,2010,,CHEMBL1164394,,CHEMBL1164394,,0,http://www.openphacts.org/units/Nanomolar,918630,>,1,1,>,,IC50,nM,,30000.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,30.0
,,3335825,[],CHEMBL1166941,Inhibition of IL5-mediated proliferation of mouse Y16 cells by WST1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCc1ccc(/C=C2\Oc3cccc(OCC4CCCCC4)c3C2=O)cc1,,,CHEMBL1165948,Bioorg Med Chem,2010,,CHEMBL1163830,,CHEMBL1163830,,0,http://www.openphacts.org/units/Nanomolar,918631,>,1,1,>,,IC50,nM,,30000.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,30.0
,,3335826,[],CHEMBL1166941,Inhibition of IL5-mediated proliferation of mouse Y16 cells by WST1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1/C(=C/c2ccccc2)Oc2cccc(OCC3CCCCC3)c21,,,CHEMBL1165948,Bioorg Med Chem,2010,,CHEMBL1165498,,CHEMBL1165498,,0,http://www.openphacts.org/units/Nanomolar,918632,>,1,1,>,,IC50,nM,,30000.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,30.0
,,3335827,[],CHEMBL1166941,Inhibition of IL5-mediated proliferation of mouse Y16 cells by WST1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1/C(=C/c2ccc(Cl)cc2)Oc2cccc(OCC3CCCCC3)c21,,,CHEMBL1165948,Bioorg Med Chem,2010,,CHEMBL1164395,,CHEMBL1164395,,0,http://www.openphacts.org/units/Nanomolar,918633,>,1,1,>,,IC50,nM,,30000.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,30.0
,,3335828,[],CHEMBL1166941,Inhibition of IL5-mediated proliferation of mouse Y16 cells by WST1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=Cc1ccc(/C=C2\Oc3cccc(OCC4CCCCC4)c3C2=O)cc1,,,CHEMBL1165948,Bioorg Med Chem,2010,,CHEMBL1163212,,CHEMBL1163212,,0,http://www.openphacts.org/units/Nanomolar,918634,>,1,1,>,,IC50,nM,,30000.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,30.0
,,3335829,[],CHEMBL1166941,Inhibition of IL5-mediated proliferation of mouse Y16 cells by WST1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)c1ccc(/C=C2\Oc3cccc(OCC4CCCCC4)c3C2=O)cc1,,,CHEMBL1165948,Bioorg Med Chem,2010,,CHEMBL1165763,,CHEMBL1165763,,0,http://www.openphacts.org/units/Nanomolar,918693,>,1,1,>,,IC50,nM,,30000.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,30.0
,,3335830,[],CHEMBL1166941,Inhibition of IL5-mediated proliferation of mouse Y16 cells by WST1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1/C(=C/c2ccc([N+](=O)[O-])cc2)Oc2cccc(OCC3CCCCC3)c21,,,CHEMBL1165948,Bioorg Med Chem,2010,,CHEMBL1163908,,CHEMBL1163908,,0,http://www.openphacts.org/units/Nanomolar,918694,>,1,1,>,,IC50,nM,,30000.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,30.0
,,3335831,[],CHEMBL1166941,Inhibition of IL5-mediated proliferation of mouse Y16 cells by WST1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,,,CHEMBL1165948,Bioorg Med Chem,2010,"{'bei': '10.64', 'le': '0.20', 'lle': '1.86', 'sei': '4.92'}",CHEMBL1370,BUDESONIDE,CHEMBL1370,4.58,0,http://www.openphacts.org/units/Nanomolar,918695,=,1,1,=,,IC50,nM,,26200.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,26.2
,,3335833,[],CHEMBL1166941,Inhibition of IL5-mediated proliferation of mouse Y16 cells by WST1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1c(-c2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2)coc2cc(O)cc(O)c12,,,CHEMBL1165948,Bioorg Med Chem,2010,"{'bei': '13.54', 'le': '0.26', 'lle': '5.80', 'sei': '3.44'}",CHEMBL486626,SOPHORICOSIDE,CHEMBL486626,5.85,0,http://www.openphacts.org/units/Nanomolar,918696,=,1,1,=,,IC50,nM,,1400.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,1.4
,,3359610,[],CHEMBL1177153,Inhibition of interleukin-5 in mouse Y16 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1c(CNC(CO)c2ccccc2)coc2cccc(OCC3CCCCC3)c12,,,CHEMBL1177657,Bioorg Med Chem,2010,"{'bei': '11.61', 'le': '0.22', 'lle': '0.15', 'sei': '6.60'}",CHEMBL1173822,,CHEMBL1173822,4.73,0,http://www.openphacts.org/units/Nanomolar,925446,=,1,1,=,,IC50,nM,,18500.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,18.5
,,3359611,[],CHEMBL1177153,Inhibition of interleukin-5 in mouse Y16 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1c(CNC(CCO)c2ccccc2)coc2cccc(OCC3CCCCC3)c12,,,CHEMBL1177657,Bioorg Med Chem,2010,,CHEMBL1172767,,CHEMBL1172767,,0,http://www.openphacts.org/units/Nanomolar,925447,>,1,1,>,,IC50,nM,,50000.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,50.0
,,3359612,[],CHEMBL1177153,Inhibition of interleukin-5 in mouse Y16 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1c(CNC(CO)Cc2ccccc2)coc2cccc(OCC3CCCCC3)c12,,,CHEMBL1177657,Bioorg Med Chem,2010,"{'bei': '10.89', 'le': '0.20', 'lle': '0.14', 'sei': '6.40'}",CHEMBL1172768,,CHEMBL1172768,4.59,0,http://www.openphacts.org/units/Nanomolar,925448,=,1,1,=,,IC50,nM,,25700.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,25.7
,,3359613,[],CHEMBL1177153,Inhibition of interleukin-5 in mouse Y16 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1c(CNC(CO)CC2CCCCC2)coc2cccc(OCC3CCCCC3)c12,,,CHEMBL1177657,Bioorg Med Chem,2010,"{'bei': '11.14', 'le': '0.21', 'lle': '-0.41', 'sei': '6.64'}",CHEMBL1173222,,CHEMBL1173222,4.76,0,http://www.openphacts.org/units/Nanomolar,925497,=,1,1,=,,IC50,nM,,17300.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,17.3
,,3359614,[],CHEMBL1177153,Inhibition of interleukin-5 in mouse Y16 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1c(CNCc2ccccc2)coc2cccc(OCC3CCCCC3)c12,,,CHEMBL1177657,Bioorg Med Chem,2010,,CHEMBL1173223,,CHEMBL1173223,,0,http://www.openphacts.org/units/Nanomolar,925498,>,1,1,>,,IC50,nM,,50000.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,50.0
,,3359615,[],CHEMBL1177153,Inhibition of interleukin-5 in mouse Y16 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(CNCc2coc3cccc(OCC4CCCCC4)c3c2=O)cc1,,,CHEMBL1177657,Bioorg Med Chem,2010,,CHEMBL1173224,,CHEMBL1173224,,0,http://www.openphacts.org/units/Nanomolar,925499,>,1,1,>,,IC50,nM,,30000.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,30.0
,,3359616,[],CHEMBL1177153,Inhibition of interleukin-5 in mouse Y16 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1c(CNCc2ccc(O)cc2)coc2cccc(OCC3CCCCC3)c12,,,CHEMBL1177657,Bioorg Med Chem,2010,"{'bei': '11.55', 'le': '0.21', 'lle': '-0.20', 'sei': '6.34'}",CHEMBL1172888,,CHEMBL1172888,4.54,0,http://www.openphacts.org/units/Nanomolar,925500,=,1,1,=,,IC50,nM,,28500.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,28.5
,,3359617,[],CHEMBL1177153,Inhibition of interleukin-5 in mouse Y16 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1c(CNc2ccccc2)coc2cccc(OCC3CCCCC3)c12,,,CHEMBL1177657,Bioorg Med Chem,2010,,CHEMBL1172889,,CHEMBL1172889,,0,http://www.openphacts.org/units/Nanomolar,925501,>,1,1,>,,IC50,nM,,50000.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,50.0
,,3359618,[],CHEMBL1177153,Inhibition of interleukin-5 in mouse Y16 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(NCc2coc3cccc(OCC4CCCCC4)c3c2=O)cc1,,,CHEMBL1177657,Bioorg Med Chem,2010,,CHEMBL1173245,,CHEMBL1173245,,0,http://www.openphacts.org/units/Nanomolar,925536,>,1,1,>,,IC50,nM,,50000.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,50.0
,,3359619,[],CHEMBL1177153,Inhibition of interleukin-5 in mouse Y16 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1c(CNc2ccc(O)cc2)coc2cccc(OCC3CCCCC3)c12,,,CHEMBL1177657,Bioorg Med Chem,2010,"{'bei': '12.03', 'le': '0.22', 'lle': '-0.51', 'sei': '6.37'}",CHEMBL1173246,,CHEMBL1173246,4.56,0,http://www.openphacts.org/units/Nanomolar,925537,=,1,1,=,,IC50,nM,,27300.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,27.3
,,3359620,[],CHEMBL1177153,Inhibition of interleukin-5 in mouse Y16 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1c(CNCCO)coc2cccc(OCC3CCCCC3)c12,,,CHEMBL1177657,Bioorg Med Chem,2010,,CHEMBL1171983,,CHEMBL1171983,,0,http://www.openphacts.org/units/Nanomolar,925538,>,1,1,>,,IC50,nM,,50000.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,50.0
,,3359621,[],CHEMBL1177153,Inhibition of interleukin-5 in mouse Y16 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1c(CNCCCO)coc2cccc(OCC3CCCCC3)c12,,,CHEMBL1177657,Bioorg Med Chem,2010,,CHEMBL1173175,,CHEMBL1173175,,0,http://www.openphacts.org/units/Nanomolar,925539,>,1,1,>,,IC50,nM,,50000.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,50.0
,,3359622,[],CHEMBL1177153,Inhibition of interleukin-5 in mouse Y16 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1c(CNCCCCCO)coc2cccc(OCC3CCCCC3)c12,,,CHEMBL1177657,Bioorg Med Chem,2010,,CHEMBL1173176,,CHEMBL1173176,,0,http://www.openphacts.org/units/Nanomolar,925540,>,1,1,>,,IC50,nM,,50000.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,50.0
,,3359623,[],CHEMBL1177153,Inhibition of interleukin-5 in mouse Y16 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCC(CO)NCc1coc2cccc(OCC3CCCCC3)c2c1=O,,,CHEMBL1177657,Bioorg Med Chem,2010,,CHEMBL1172423,,CHEMBL1172423,,0,http://www.openphacts.org/units/Nanomolar,925575,>,1,1,>,,IC50,nM,,50000.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,50.0
,,3359624,[],CHEMBL1177153,Inhibition of interleukin-5 in mouse Y16 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(CO)NCc1coc2cccc(OCC3CCCCC3)c2c1=O,,,CHEMBL1177657,Bioorg Med Chem,2010,"{'bei': '12.74', 'le': '0.24', 'lle': '0.97', 'sei': '6.39'}",CHEMBL1172607,,CHEMBL1172607,4.58,0,http://www.openphacts.org/units/Nanomolar,925576,=,1,1,=,,IC50,nM,,26400.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,26.4
,,3359625,[],CHEMBL1177153,Inhibition of interleukin-5 in mouse Y16 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)C(CO)NCc1coc2cccc(OCC3CCCCC3)c2c1=O,,,CHEMBL1177657,Bioorg Med Chem,2010,"{'bei': '11.82', 'le': '0.22', 'lle': '0.33', 'sei': '6.39'}",CHEMBL1172608,,CHEMBL1172608,4.58,0,http://www.openphacts.org/units/Nanomolar,925577,=,1,1,=,,IC50,nM,,26200.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,26.2
,,3359626,[],CHEMBL1177153,Inhibition of interleukin-5 in mouse Y16 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1c(-c2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2)coc2cc(O)cc(O)c12,,,CHEMBL1177657,Bioorg Med Chem,2010,"{'bei': '13.54', 'le': '0.26', 'lle': '5.80', 'sei': '3.44'}",CHEMBL486626,SOPHORICOSIDE,CHEMBL486626,5.85,1,http://www.openphacts.org/units/Nanomolar,925798,=,1,1,=,,IC50,nM,,1400.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,1.4
,,3359628,[],CHEMBL1177153,Inhibition of interleukin-5 in mouse Y16 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1c(-c2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2)coc2cc(O)cc(O)c12,,,CHEMBL1177657,Bioorg Med Chem,2010,"{'bei': '11.51', 'le': '0.22', 'lle': '4.92', 'sei': '2.93'}",CHEMBL486626,SOPHORICOSIDE,CHEMBL486626,4.97,0,http://www.openphacts.org/units/Nanomolar,925798,=,1,1,=,,IC50,nM,,10600.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,10.6
,,3359631,[],CHEMBL1177153,Inhibition of interleukin-5 in mouse Y16 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,,,CHEMBL1177657,Bioorg Med Chem,2010,"{'bei': '10.64', 'le': '0.20', 'lle': '1.86', 'sei': '4.92'}",CHEMBL1370,BUDESONIDE,CHEMBL1370,4.58,1,http://www.openphacts.org/units/Nanomolar,925578,=,1,1,=,,IC50,nM,,26200.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,26.2
,,12034075,[],CHEMBL2148481,Inhibition of IL-5 in mouse Y16 cells after 48 hrs by WST1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,,,CHEMBL2146398,Bioorg Med Chem,2012,"{'bei': '10.61', 'le': '0.20', 'lle': '1.85', 'sei': '4.91'}",CHEMBL1370,BUDESONIDE,CHEMBL1370,4.57,0,http://www.openphacts.org/units/Nanomolar,1728452,=,1,1,=,,IC50,nM,,27100.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,27.1
,,12034076,[],CHEMBL2148481,Inhibition of IL-5 in mouse Y16 cells after 48 hrs by WST1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1c(CN(CCO)Cc2ccncc2)coc2cccc(OCC3CCCCC3)c12,,,CHEMBL2146398,Bioorg Med Chem,2012,"{'bei': '11.47', 'le': '0.21', 'lle': '0.71', 'sei': '6.40'}",CHEMBL2147501,,CHEMBL2147501,4.85,0,http://www.openphacts.org/units/Nanomolar,1728451,=,1,1,=,,IC50,nM,,14200.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,14.2
,,12034077,[],CHEMBL2148481,Inhibition of IL-5 in mouse Y16 cells after 48 hrs by WST1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1c(CN(CCO)Cc2ccc(Cl)cc2)coc2cccc(OCC3CCCCC3)c12,,,CHEMBL2146398,Bioorg Med Chem,2012,"{'bei': '10.94', 'le': '0.21', 'lle': '-0.41', 'sei': '7.93'}",CHEMBL2147500,,CHEMBL2147500,4.99,0,http://www.openphacts.org/units/Nanomolar,1728450,=,1,1,=,,IC50,nM,,10300.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,10.3
,,12034078,[],CHEMBL2148481,Inhibition of IL-5 in mouse Y16 cells after 48 hrs by WST1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(CN(CCO)Cc2coc3cccc(OCC4CCCCC4)c3c2=O)cc1,,,CHEMBL2146398,Bioorg Med Chem,2012,"{'bei': '11.17', 'le': '0.21', 'lle': '0.29', 'sei': '6.99'}",CHEMBL2146491,,CHEMBL2146491,5.05,0,http://www.openphacts.org/units/Nanomolar,1728449,=,1,1,=,,IC50,nM,,9000.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,9.0
,,12034079,[],CHEMBL2148481,Inhibition of IL-5 in mouse Y16 cells after 48 hrs by WST1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1c(CN(CCO)Cc2ccc(O)cc2)coc2cccc(OCC3CCCCC3)c12,,,CHEMBL2146398,Bioorg Med Chem,2012,"{'bei': '11.52', 'le': '0.22', 'lle': '0.59', 'sei': '6.06'}",CHEMBL2147499,,CHEMBL2147499,5.04,0,http://www.openphacts.org/units/Nanomolar,1728448,=,1,1,=,,IC50,nM,,9100.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,9.1
,,12034080,[],CHEMBL2148481,Inhibition of IL-5 in mouse Y16 cells after 48 hrs by WST1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(CN(CCO)Cc2coc3cccc(OCC4CCCCC4)c3c2=O)cc1,,,CHEMBL2146398,Bioorg Med Chem,2012,"{'bei': '11.54', 'le': '0.21', 'lle': '-0.03', 'sei': '7.99'}",CHEMBL2147498,,CHEMBL2147498,5.03,0,http://www.openphacts.org/units/Nanomolar,1728447,=,1,1,=,,IC50,nM,,9400.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,9.4
,,12034081,[],CHEMBL2148481,Inhibition of IL-5 in mouse Y16 cells after 48 hrs by WST1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1c(CN(CCO)Cc2ccccc2)coc2cccc(OCC3CCCCC3)c12,,,CHEMBL2146398,Bioorg Med Chem,2012,"{'bei': '11.37', 'le': '0.21', 'lle': '0.04', 'sei': '7.62'}",CHEMBL2147497,,CHEMBL2147497,4.79,0,http://www.openphacts.org/units/Nanomolar,1728446,=,1,1,=,,IC50,nM,,16100.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,16.1
,,12034082,[],CHEMBL2148481,Inhibition of IL-5 in mouse Y16 cells after 48 hrs by WST1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1c(CN(CCO)CC2CCCCC2)coc2cccc(OCC3CCCCC3)c12,,,CHEMBL2146398,Bioorg Med Chem,2012,"{'bei': '11.47', 'le': '0.22', 'lle': '-0.22', 'sei': '7.80'}",CHEMBL2147496,,CHEMBL2147496,4.91,0,http://www.openphacts.org/units/Nanomolar,1728445,=,1,1,=,,IC50,nM,,12400.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,12.4
,,12034083,[],CHEMBL2148481,Inhibition of IL-5 in mouse Y16 cells after 48 hrs by WST1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1c(CN(CCO)C2CCCCC2)coc2cccc(OCC3CCCCC3)c12,,,CHEMBL2146398,Bioorg Med Chem,2012,"{'bei': '12.20', 'le': '0.23', 'lle': '0.17', 'sei': '8.02'}",CHEMBL2147495,,CHEMBL2147495,5.05,0,http://www.openphacts.org/units/Nanomolar,1728444,=,1,1,=,,IC50,nM,,9000.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,9.0
,,12034084,[],CHEMBL2148481,Inhibition of IL-5 in mouse Y16 cells after 48 hrs by WST1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1c(CN(CCO)c2ccccc2)coc2cccc(OCC3CCCCC3)c12,,,CHEMBL2146398,Bioorg Med Chem,2012,"{'bei': '11.89', 'le': '0.22', 'lle': '0.09', 'sei': '7.70'}",CHEMBL2147494,,CHEMBL2147494,4.84,0,http://www.openphacts.org/units/Nanomolar,1728443,=,1,1,=,,IC50,nM,,14300.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,14.3
